economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
KWT,,,,,,90.7877169559412,90.0468384074941,87.9587155963303,87.8023133543638,92.4165824064712,83.9325733216408,85.0123089457453,89.2622950819672,94.102612056605,98.8014712510221,106.48121575907,110.487795921556,115.469108299333,110.404990268039,106.786755659135,112.64694192877,107.976178591538,106.868631806855,108.481546485516,104.754095678841,96.4195015767588,94.199098068142,89.6631466755924,90.5044012073789,93.7714375457745,103.011000150739,142.612954265862,94.6880649671661,92.057035197515,93.1842842757839,94.3196243483405,91.4721447434007,92.4435465476229,94.9598431670145,85.3681145511849,86.618324503254,86.8504672897196,81.2251941328732,86.5551755074577,89.2976416790834,92.2426800942645,89.7130931980522,91.7325033915889,92.6834562516721,88.8110649851457,97.0277394858401,99.0903703424986,101.011241259136,97.606702286398,100.036945094404,98.6995732929543,96.1589075409082,97.840046457409,103.115458424135,98.1829442370446,
LAC,19.9374077918125,19.1068312419882,17.8935151707822,21.6287977660716,18.4446903966772,18.4668102144382,18.5282940013351,17.9050991495213,18.8686027389763,19.2387072286683,20.8203891011547,20.7757384635798,21.6200839762542,22.5808281931795,26.0865050378258,23.6525519755577,23.4652861158568,23.9545559951238,23.5302549500949,25.0932585325603,26.4882813434174,25.8400926120772,24.5638165193583,26.8583971118179,27.2242794350053,26.5872861406836,25.4215665452497,26.148498707568,29.4314090319437,28.3183513359152,28.8897943685127,28.4562519695128,29.6503216751101,28.1632872550151,28.7664441348678,32.2834436897741,32.9911133370237,33.385115177539,33.848516216963,35.1047842337168,36.5823318273521,36.7858270840066,38.8925805728102,40.478978849524,42.4088376553492,41.9492518038951,42.5137438343534,42.5365977867803,44.2690704206484,38.5914674410622,40.9821977600513,43.1891781798392,43.3685431446939,42.4229141303869,41.6477955446036,42.5748162172907,42.5743532123136,42.8161667609225,46.5310016355632,45.6453277594099,46.0034898046392
LAO,,,,,,,,,,,,,,,,,,,,,,,,,9.10569132341861,13.8028174811876,11.3151658117447,20.1155453651589,45.528106634611,44.1268320044714,35.8472084769786,38.1823216438676,44.1307586141721,52.6288120122103,64.809269997254,60.5544661404946,63.7571736099789,65.1569707659458,84.2695405093512,80.0584561631629,68.8373013683372,65.8994368798482,67.2549028523532,60.5720958822186,66.0797516217561,71.7926462754038,81.9613754165271,79.2126289024477,81.8491820935396,76.9308262199683,84.7203378917196,91.6986958673336,98.185126430631,98.1791466160708,99.0597382925996,85.7983217037662,75.0918909206445,,,,
LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.925088648203,117.905808026798,92.4546720066934,82.844256447048,76.3510747180809,70.2721154745479,73.1353869937872,68.0966127595531,62.0865979381443,54.7171975983785,50.8141707661214,50.1152959262106,55.5568083587026,51.0425325574951,54.0908340214699,90.9727970263936,92.7626562719829,91.0693970279733,97.967707966987,106.625673176631,90.3978388622246,95.0966529401992,102.139882413737,88.506910793841,86.1206273730386,79.7538096911134,71.6430250489411,67.4046845848581,68.0740026909983,67.7946802197507,61.0926413627404,45.5610231977079
LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.797800855223,64.5963701146866,56.0580651923278,59.7921131590227,53.1524029296679,51.5917602996255,52.5451559934319,48.6324121846067,40.2527075812274,34.8016301090735,45.2810937659422,43.1734496124031,78.8597570352145,90.6127305175491,96.1293320792401,90.8608896854615,101.859331283415,102.224151279825,101.489331770223,102.05807153887,107.702458748139,99.6209891946609,114.368828654405,135.261704681873,138.897612225406,114.245922149291,70.214263429447,89.7314507033064,92.7726154291814,100.564801351088,91.811278017772
LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCN,21.9181166396561,21.0537870315785,19.8403428887239,23.1805588665252,20.299965318848,20.4012258699782,20.3594197043905,19.7484711075615,20.6062611197626,21.051980473259,22.2807682174151,22.7577589915176,23.50452304199,24.8042277119709,29.2991288171507,27.627503317757,27.2211624912401,28.0761532057231,27.6680063184511,29.0902703136381,30.3016238607819,29.3205973816245,27.9034153395926,29.4303901625019,30.1640586119222,29.6475444093385,28.5935274414342,29.3733072385092,32.5176782715693,32.3632434672581,33.1004329188138,32.4274718372198,33.1708292554132,31.6372065408129,32.1066166652993,35.1851959582897,36.1429946429012,36.2210102129252,36.2280009900649,37.3779085926878,39.1896596525358,39.2885017400726,41.6118742989755,43.5607938396885,45.7769259763478,45.7358763351364,46.3577425502436,46.3843807057325,48.1585828179628,41.3361600964899,43.9617159420335,46.4175602233068,46.0292734069829,45.1980006103896,44.1967375723027,44.4998695340092,44.3998936262596,44.6569643539095,48.105056818697,46.443837201716,46.6257119135947
LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5183722615346,58.8697791298382,52.5099077079701,52.159063236768,53.6250143604421,57.0167483821412,56.8803169284271,62.0018924314464,66.4675880752344,63.4074855721917,59.4625239665073,60.0921577550769,58.5811500215363,59.058796095764,56.2259186432177,51.1146405443361,49.4787415782517,49.4339226984366,53.865641539177,51.8335936873645,48.0908851340897
LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7606080243865,56.2985556447005,54.4089058772144,53.6617306804329,49.2870065163799,44.1451358624409,46.5221675355695,47.3827758219829,51.0045400506696,47.5343954683235,42.2559096692496
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,62.8658933094919,56.0229732202998,56.9939692556317,53.24937921873,51.3372618167282,51.3978228599703,48.2187837351565,43.7645236250968,44.2101334328637,43.0098332620778,54.0544496487119,51.2241992882562,46.2254869810454,49.907628776353,60.329813638467,62.4487338676299,60.4277720756216,63.9712143269151,74.3161842259463,79.4643709317197,87.0173012461106,76.9954708546556,73.6139382091537,67.7601335515333,63.5476695328659,63.9772132409546,59.0475500629618,60.8886607056623,62.9132091791226,64.0169755965874,68.243915172911,67.5959123930763,72.8037565573982,77.1475183409566,79.4307906970319,81.6350490886111,78.8739637143809,80.1375533095503,78.4949891255872,78.7514783496374,88.636441704913,80.8986015327576,76.3351317826517,75.336247330543,79.4829449011187,73.6039729580533,71.2611784883009,68.6065116601391,63.369043608222,49.1491415308235,46.3638869480799,54.9845761790371,51.4920800997405,49.2577923426032,50.250882701962,49.558796593134,49.6360867170658,50.8867687091776,53.507489150221,52.3819853655423,39.5233797804662
LMC,26.1257621274343,25.7505293561362,19.9017738560949,22.4204401390988,23.7571379939475,21.1299403886712,25.4989822412407,23.9577566838919,23.1693738960341,22.5079575144285,23.1980095362499,24.0089583537812,24.4234512949407,28.4868255914746,36.0014647950374,35.9828156278786,34.6963693502616,35.2573505582654,33.4531474921213,37.044892444885,38.3220674809436,35.177883671682,32.3949428895568,32.5628877336144,30.653129674817,28.6245093526784,25.675438716841,27.556331579145,29.3626653875873,34.3539940486541,36.4838317692482,38.3297432557587,39.136836408223,39.2710933776951,39.6659289643924,43.1519223694399,42.9013576662584,45.1587487869724,49.3182728710342,45.2452307659811,52.5858786835303,51.881506428431,50.3415179658161,51.771558542105,54.9085545562485,57.3901273808878,58.0429073591852,58.3085966849942,62.2928751555043,53.8975891860906,55.5835732975285,59.6552012768558,58.2732438652459,56.0583260984725,53.8360121823338,49.0546364578139,47.3362342227113,50.4093855302493,55.0254306314132,51.3817501694756,46.6266990332593
LMY,17.3278394698733,16.6290847248308,14.8749925676581,16.1686304459714,15.6718791834443,15.095721149315,15.9789583878087,15.2807856901727,15.299901611795,14.8160628355442,15.5664911082158,15.8684764631858,16.4573927088615,18.824102647233,23.0843027955303,22.0528297507621,21.5889431349445,21.6243994619608,21.5489055844616,23.6669623956879,25.6564222458759,26.1398385257396,27.3591753797567,26.678322324973,27.0479832198713,27.2370117001173,25.5061527210564,28.8292664255258,32.6276625311056,32.5170674361527,32.5039952534388,32.8648867938772,41.6947621234381,40.7267724741994,40.2754172874197,41.5768542974243,40.9857028329479,43.0021505021746,43.6778882153255,44.3821844678751,49.2774342805477,48.3822433108115,49.9094990635762,54.2443874829357,58.6863569115805,60.2575111918454,61.17262742227,59.9586797345351,59.8393070394863,50.3198763243068,53.6918196952136,55.5140770893545,54.0657324917302,52.4225391986654,51.0254356859005,47.5114991397155,45.6335244337478,47.1315069454547,49.5336251387643,47.39800026969,44.6887422361153
LSO,50.2024291497976,58.0392156862745,62.2073578595318,65.7738095238095,64.9595687331536,68.8775510204082,67.4074074074074,68.7455705173636,67.2134882661199,65.1528013582343,61.0997963340122,67.6416819012797,85.2090032154341,82.0451843043995,90.7317073170732,118.444846292948,156.542056074766,124.330755502677,107.851596203624,145.722472370037,131.091936923535,136.299212598425,,,,,,,,,,,,,,,,,,,,,,,,,,165.05939732984,161.13408829446,158.900133076628,149.115417545588,149.012876432604,150.208515149604,132.443958797777,125.211544663842,128.438747051679,138.840187029649,144.952047270187,145.53884510921,140.981904205321,152.514638891587
LTE,13.5483927440533,12.3594989493268,11.3551965468219,12.5384699238686,11.5329093362156,12.5899815891893,12.4431952179528,12.1024104587343,12.5279637891086,12.1704557229914,13.1329800538181,13.1561935821031,13.85111838955,16.1293939676551,19.8976606199813,18.966985142943,18.4049942971124,18.1981388235795,18.9717846200448,20.8331782831935,22.756379835871,24.300085577561,26.7976754197511,26.1803870933431,27.3525202444142,28.0524332894628,26.5712117895879,30.507302599738,34.9743861619894,33.4926160674637,33.6845428006715,34.4091595201311,46.9866548739225,45.6896906270029,44.4670376528909,44.6624718416644,43.3938062012128,44.4839021486904,44.7723787217383,47.3260750047179,52.1820637029659,52.1004807558754,54.260751926556,60.000113540584,65.8033261257184,67.4169323016353,68.7532149965521,67.5643117345833,65.78257583706,55.4873419821335,59.8086818132152,61.0524370685893,59.7632259154079,58.5735127440042,57.6990470222797,54.7898448543186,52.9956996833314,53.849199349488,54.7487654941358,53.3403055471548,48.5205697950097
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9562178985158,93.2031317818314,100.025609013827,89.6582878018121,74.8214951638714,83.3785893281735,93.6656971630274,100.490621074193,98.2349064828604,104.604018876523,117.483577036961,124.335443328732,116.387387927408,126.849087602913,105.338778299376,129.887382863414,148.447219109978,155.843160657432,155.886790868636,142.721642753591,138.552317324475,134.453858437451,144.873355393449,148.592096509788,149.368674128687,137.71717714807
LUX,,,,,,,,,,,160.837985858684,168.222015941356,155.730039683037,162.099956298663,180.066067687663,176.085523554868,166.200693938295,165.371930479041,161.877552416496,173.319661634175,173.118713988886,171.50634841942,174.936384718213,175.628107754437,195.350646429518,206.570105257408,188.533175897006,187.430961843242,188.920574606333,191.011810541775,187.811167101457,188.663907871345,182.54727407881,181.402666783426,185.786247148865,189.544445888796,195.63690664815,212.088757931917,236.570014987575,239.922499577691,272.412326845348,270.765630443257,250.689198161424,244.977946060528,265.226884855637,284.077476869478,305.879547488526,307.485020085196,292.21348078343,263.532701541684,293.671876906939,308.714453874162,311.786835204686,320.533506316768,333.42885319668,351.13197436149,348.437409376889,353.793991980303,360.132136323845,380.104207111215,376.295035075446
LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8670625276985,89.8387832228619,88.4406254725737,90.5535728981962,79.8650709941218,81.5362474139149,86.3683911333031,83.2063442403465,84.6111799534319,93.1356761811573,100.235751280167,100.132982720502,95.5732855011814,91.1764553594846,86.4124530894934,108.604780633327,125.490446188595,128.22844171041,125.157855220952,125.210826705481,122.227576075428,118.834858598629,123.79291423318,123.655350997319,120.379090150487,119.481985939129
MAC,,,,,,,,,,,,,,,,,,,,,,,210.094193729791,214.165779827362,211.439748115638,198.145938503901,205.058238983465,202.072571902302,195.734391131881,190.987716796246,175.664362519201,168.524785984471,147.122182802011,134.573890698035,130.412627639881,125.366036122689,122.344072480498,123.265644140025,124.857111250415,132.237043265556,147.762511725432,150.023588329221,152.382640999662,150.78839554326,148.903750204961,136.372221937073,128.785689078596,130.670598794717,126.607131209269,113.555113336389,119.940087700279,122.888389442116,123.713341833778,121.422551665011,118.635351959792,118.498337540449,112.184468174855,114.757965512216,115.630664847193,114.392296815029,121.251895699819
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,46.2702448807553,46.5320380049876,39.1131104876505,38.001041585476,38.6272185441388,35.0536193029491,38.3347073371805,38.0773222625843,38.5382059800665,37.209805725418,39.216322860996,36.6792418526431,37.7969586635254,42.9427367764082,55.7492546213476,55.818845953146,54.6444423458306,54.2171580153132,46.4392428473003,46.8747481585352,47.3420678268738,57.4360558027929,55.3402703571435,52.6140950218936,60.3626795175262,59.3150746324922,50.2806035838223,49.6575055142262,50.1376031659319,50.3508447455349,54.6266874206198,49.7792954766494,50.2633161845725,49.668456614101,47.3135537325048,51.7150253841236,47.0955434479783,51.1501546486104,50.7976821472107,53.9866926482482,59.1618267897055,59.4180038973489,60.5340864045186,58.3277426764957,61.596533473438,67.9148544916014,71.4962867805158,78.4871743394128,85.6728209004978,67.91510294823,75.2476345357776,83.4268001663258,85.1249172938184,80.0205585556891,81.7722741890864,77.1980363378713,80.8605951862807,83.9991721893241,87.9757826828681,87.2255175632327,77.4820310943984
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.016386523173,129.237536040111,127.560400247842,116.803124451539,117.527935193889,126.163100130478,124.500739599353,129.839525501535,140.056529925052,132.69906968032,143.023568469138,137.154763819994,142.720539023021,134.4216013477,110.363326850495,87.9378527664967,98.6175953233447,96.3064095527175,95.6872967604033,93.1592678884947,89.3306782687461,87.6371595299043,85.6371918766728,85.8662253827237,85.9023778466152,75.6884659355877
MDG,26.6547090790703,34.1080898478586,32.1385581058955,32.7067624137599,33.2306410079951,33.2117033424361,40.4927821401297,39.0183149019239,40.5405141843049,41.2208174054255,40.7459669717524,35.4703170085879,32.5862074026513,33.1265876896277,35.7333151219999,36.7496536208712,32.6884426471567,36.4939623005419,41.2084391658907,44.962511334255,30.2663584060588,23.5333656392187,21.3775742482444,19.2896974746463,23.2646708188356,22.4393195721153,21.5430177801863,30.129060563108,30.4964828883727,31.762982593006,32.3809923733217,35.7567980580415,33.1576177671174,32.8658889270584,43.5589179379958,45.3744915678324,35.8824601668345,36.8737477819441,37.3321870147971,40.9244120208063,42.7771226639725,41.0351260923859,50.1816919379298,34.030602917475,48.7753818852156,59.1300849357677,62.1028389388375,66.7027353586752,74.3573539606453,62.4116975972714,57.8748945099432,56.4830925963256,52.6517140806629,56.367581791096,61.9694322121088,61.2203788355092,60.8346984847603,65.3434015083109,67.8415046681922,62.601323045728,48.9932934934352
MDV,,,,,,,,,,,,,,,,,,,,,358.660324391765,375.378586217096,355.266511492581,299.499632082414,164.104274611399,138.492467877714,128.821210329194,145.891900191939,144.534315049986,153.164001400724,168.079626113626,159.7916393966,161.332614832774,146.853936082883,156.946139113148,,,,,,,,,,,,,,,,,,,,165.97925116043,149.52378530053,149.052494561066,151.563645515725,153.832554237169,147.894182781744,117.889845659916
MEA,,,,,,,,,,,57.1614050702712,58.4667006494417,60.7796604503414,79.6481395801049,75.6885613033947,83.7689611665925,76.7433429894593,79.5598228055109,75.4311716362448,76.7408946433992,80.5984644449784,81.6580591282799,77.5014182531957,70.6680303639821,65.8657891318209,58.9544967030585,50.9341045450874,53.5016657234279,55.9797906830034,61.0651968042399,62.7336898469151,66.7209109114492,61.8859150655107,59.34711424224,57.0857528604954,59.6236822770023,58.944842732513,64.9151437352725,63.2277880432342,64.8575453017998,69.5679985777363,70.5577378498381,72.0134840949233,77.7929487897169,82.0273726022361,85.9386723112605,86.155150157251,89.0677705034093,91.6737048829919,83.5751564187603,81.9265062820396,85.0307221908009,86.8369160944278,85.9808489985259,84.0660586812824,79.81589872307,75.3569067705535,78.8128251222505,81.3166572882432,78.7772978222109,55.3986483553157
MEX,20.1692024539877,19.0277401129944,18.6778421052632,18.2737264150943,17.4864940239044,17.1569230769231,16.4848684210526,15.8771987951807,16.3915803814714,16.8174630541872,17.4122972972973,16.359693877551,16.8900884955752,17.8768162083936,18.9811111111111,16.5145454545455,18.3570751276441,20.5412871822607,21.5107402652974,23.6401173402868,22.4346196504217,22.1172749435935,24.1340136217434,27.0961020358622,25.6724173446434,24.3312923896659,29.6062225899787,31.262320842785,38.7903369479031,38.3296500774472,38.5196964133297,35.7865351574196,35.553495904112,27.8279111829983,30.7099718502483,46.3210192945657,50.4192000800377,48.7773616772941,50.9961216267777,50.6179714442795,52.4326817487387,47.1660730175839,46.6979147083911,50.2056894551963,53.486145239206,53.9381321057714,56.0927246318034,56.7952793615147,57.7770309296138,55.9677697591441,60.7603184699927,63.4696779207521,65.7672458233911,63.7648766108259,64.9253579018616,71.0890901134614,76.0622091378111,77.1157445044434,80.5593842287784,77.8828590969072,78.1958216272735
MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.864260168011,113.293943603529,106.719443280195,111.742136135391,107.077461616443,129.509092091289,118.330375170976,102.492822886604,116.784209865409,115.930132995873,127.153585067315,114.983203288961,117.238334253475,118.567349730643,130.604875755828,148.720037953432,152.798996448659,156.838452129644,160.415039136466,150.099372580195,136.509237855814,113.783075754215,122.184001151948,124.783506755077,148.764940771445,104.460317823927
MIC,17.2268139022064,16.5170795157175,14.7408461116297,16.0180776624975,15.505273763165,14.9384220336349,15.8208516378674,15.1117694862656,15.1307752147613,14.6472204785317,15.3939742315738,15.6925585812294,16.2960093143555,18.6919150667229,22.9503790071153,21.9306761224149,21.4756810534905,21.5199035290971,21.4150960948052,23.5124762337523,25.5015531371808,26.0224293515242,27.277467001125,26.6016481459647,26.9773875572111,27.1878850976884,25.4568800727379,28.7874199700277,32.6409143123833,32.5186204989483,32.5126247273003,32.8641034637591,41.7480051220715,40.7961322477928,40.2906083034905,41.5937737385781,40.9909649789408,43.0715705426109,43.7170283648581,44.4413259224022,49.381971784122,48.4896038764031,49.9696617340453,54.3370953869576,58.7977087241083,60.3586730317082,61.2776799305208,60.0180791342808,59.853539715967,50.275782587012,53.6273850296834,55.5040120957914,54.0613546143688,52.4065496549772,51.0478641255323,47.5549474927236,45.6220550598253,47.1282635977791,49.5146387504521,47.3962342136972,44.7173622689285
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.687030075188,46.3763429752066,102.38399161696,96.4424485401636,82.3350649350649,72.0437886613838,57.9231431142338,71.8342589043406,76.5874821175197,72.6249786897251,80.1601473580914,71.4782105684389,71.5334846721143,71.0693204909674,80.8704849956907,85.8410034787176,92.5516664675666,106.092966003288,111.570054713298,87.1767537660809,97.8810691156562,113.19191013947,112.214834702155,104.857229956305,112.537928969299,113.698443879103,116.185408418026,124.13728389629,133.215207648008,138.576231840539,129.058598515083
MLI,,,,,,,,35.2653522112636,28.3176926431761,30.2158556195448,30.6710851866592,33.6316689294439,29.5985851171936,33.0311450003334,53.5938736529241,38.9255877655389,32.0368591922074,32.335106307373,41.4265528800843,39.2184599471118,44.030614550312,42.1026742393484,43.8883840293373,48.0088120619788,55.9433444546794,59.7347118230349,49.4494097059346,46.0565095533913,46.8269324755021,44.8154241976648,46.5841612438988,47.4669816154981,49.502005045246,46.2456041930134,56.434271384883,56.2442281935017,52.4944213965722,57.0374220421011,50.1783500156402,50.0264356036308,55.4225754322684,60.2008030180009,57.8292913721816,58.6281417028541,55.311617661017,54.1253257762848,60.9766738353202,56.6497462449036,63.4760160560442,50.5191929331436,57.9852972401459,53.9135577829201,59.1205945506867,64.8176608730751,60.6387074880093,63.6396396861516,63.7632964244702,58.0684483263947,60.1447828038175,63.6587027641655,64.8649817647304
MLT,,,,,,,,,,,115.539678143387,114.449956576516,113.984501018105,133.809610897969,175.721901633694,160.024334612201,161.905584373852,167.3529782174,154.085617858243,164.008507735207,167.340007125639,153.105880348949,138.159448853778,133.464326909689,138.894541381954,143.65219556728,138.159532272718,148.047962394322,150.318174762312,154.602522648659,164.48373762214,165.237809769569,170.465395838559,178.905434820049,181.70194942775,258.583993750411,237.977894704178,226.287212528358,225.361998469125,228.17083825655,248.625751911542,221.478788321684,223.9061609095,217.893680169913,212.647354524325,217.60221832084,253.836606874537,262.31705795599,298.818062272979,294.950095332085,301.836697583246,319.70341641224,322.676452856014,304.328625830067,287.641433044661,299.470156676248,289.545050397406,283.749818568508,268.904310398389,271.435675668983,271.546835013446
MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8008858977567,16.1315684974955,11.8553981259821,30.9831055090008,40.5280162682664,44.9472283600368,53.9150437627988,61.0214817399399,62.4489070251423,60.6889892165365,54.4680241529707
MNA,49.9534170948823,49.3944392618558,33.5918121591412,39.2329508580582,40.5637737945391,37.060075064132,38.2213526451589,38.1657416293903,36.9545871053967,38.3936257384355,42.303398060307,44.5053948602463,43.1283079550447,50.8571963737708,69.0087119976953,71.649681103626,66.0211364251295,67.2336443368706,59.9162548938297,63.9009609794218,65.3498026316502,66.2804479714694,61.5460428003242,52.7515973095874,48.4600342081788,44.5733558496145,33.600305306168,35.4795589968334,41.3715077979816,47.7158383537555,48.6251137695279,49.8976337555581,46.5991938277197,46.653409610842,44.3593505753487,43.845316938906,42.3558111304149,55.6797425783866,56.248259251561,58.6974032448377,61.3022906938699,61.1952861961665,63.8089497669586,70.9805979830863,71.6051492342109,74.6078014153381,70.5009542476241,69.507250553171,72.9607482872704,63.8983222103486,62.2082152784619,61.6193882172448,61.7794093983011,61.5995646708336,59.0613052017903,54.4005193633853,50.6172395072428,57.4460216199025,64.9809373473884,59.4758445599307,50.3577071463622
MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9252021443203,100.409386075314,95.2294000160253,77.5983890107329,100.109654967142,104.625139256659,117.994735505471,128.746158606061,132.340271682179,99.4250282074869,99.7803263266018,106.658853993576,111.766044513287,102.770930155442,100.127619998369,102.688977351832,103.672918902679,105.554964991437,109.609296759902,108.8445840579,87.0060222391651
MNG,,,,,,,,,,,,,,,,,,,,,,94.9046298489965,90.7163276191427,89.0299379498623,94.2512407238152,94.9363378566431,111.57131685444,103.065555774643,94.47149764016,76.3641464792647,58.6218949695306,136.6037874065,65.2956469006826,129.742059708532,99.1572950855527,82.1036587592106,77.9740756901741,99.9914490021753,107.351210779428,112.241338547745,121.886609754208,115.81832687888,118.517253113943,120.299393514881,131.329318233554,122.381459889773,112.929983096983,117.880426425377,121.198013401183,107.813757166177,103.350031656557,126.999228633482,109.588564341699,100.311989663466,109.32231187522,89.653663477814,101.05523722289,115.932901870633,126.355873240656,124.396514622815,112.838647629188
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.947040498442,152.703793381759,178.099173553719,174.552309142319,159.69696969697,128.571428571429,100.851970181044,84.5283018867925,92.6157697121402,105.075445816187,114.879356568365,120.077720207254,119.831730769231,122.747252747253,152.845528455285,131.410256410256,108.909370199693,104.060913705584,
MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3748633233956,56.7427235607932,52.8598993634401,56.7212966693973,61.6479446285774,48.5403533024101,41.4652948381704,37.7405704116248,43.7021245212511,46.1032146707186,48.5749654224364,70.6714528007057,67.452626063775,68.6467493318085,68.6027228179978,64.0923724602341,63.0371484895658,62.3331299273264,64.8051923505176,70.6407003041471,80.2303498035349,101.87164442616,103.150504433069,111.465174652388,93.9087089469391,105.638472008349,99.7188116866019,127.204156877743,115.840706584198,
MRT,,30.047614729107,32.9921582523235,40.3786945320557,50.1388576633628,48.3806710751436,48.6250455563839,49.072926707067,45.2798737596731,47.0231233065998,49.5912541790086,48.8772060361408,72.2118039767771,69.1292776960629,79.2315648131656,72.1853367742013,83.8770350180415,76.7985437639318,71.2354111650605,67.5984258931306,75.2259428910777,87.4851094293112,90.2593425619294,88.9543855052917,86.649494439546,103.285903293129,99.2900625904409,84.8996437997991,83.3783659397025,78.6897916247676,78.1245487792432,55.8168511676471,42.3279201206499,46.0763040408496,62.6858836744371,73.416940256179,70.4558897549272,62.7495635657126,51.3910125506772,49.016938039756,58.9403747670668,60.7012124604715,56.7855296001806,55.3180243332438,75.2188046787959,88.2350995596491,82.7885012130323,86.0640556779132,94.1202110004251,82.0086176018151,93.4207451334608,98.485329604158,110.788122743421,102.398824183169,91.610371363604,77.3467864944966,73.1532616736712,78.8149801833884,82.2013034941211,89.1857404813714,91.0602577784788
MUS,,,,,,,,,,,,,,,,,108.418367346939,108.250643145902,98.7855544902525,97.0942408376963,112.590548464988,99.9118424919189,97.1257995735608,93.6456945859124,100.689415041783,108.948128535323,114.345177664975,127.074560317067,134.410626503504,135.733605818357,137.112068965517,128.354128225765,121.851527756599,122.524119730902,122.183413308242,119.739489702333,127.857836047043,127.805432272524,132.199131675792,130.691257437237,122.312602442309,129.778721929083,119.82234029811,110.118531675733,108.468732630691,123.24609942005,127.062861757975,120.876451250142,115.489315893532,104.42972895159,113.457073552476,117.538946368786,119.500119779606,109.969736598308,108.138763766955,105.009600066359,97.9855784159258,97.3654913265719,94.9841664311718,92.1393506123383,78.6966012865029
MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,92.3286737129219,90.054963929921,89.1790435776073,89.7058823529412,86.4297056308782,85.3149171270718,81.0765873428245,79.4919073960254,82.932810201079,84.2396149046176,86.8797024262406,79.4905441914319,73.3755274261603,77.3326924104043,96.3863855105434,90.6457101916532,93.1956560441517,92.7767470624614,92.5460592303225,103.153541271756,112.587228933744,110.862131810529,110.458633524497,108.016296632786,106.629792583281,104.683103136698,106.497751208202,111.919590553123,122.624228645664,136.689061416096,146.888252533989,159.311447263255,150.611220981935,157.940462501597,179.904942673986,192.113200253514,181.766982485457,185.66511116237,209.492202808189,217.570919391949,220.406788982074,203.364636010653,199.356232695655,194.195129056831,210.374265897124,203.854644595624,202.577146840398,192.465506357652,176.668324785148,162.558970452699,157.944764886771,154.937684607226,147.841754766013,142.720991464873,138.312231176843,131.37007244526,126.8990100257,133.155173371956,130.402647607338,122.9944414228,116.425044384285
