Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330300,Perfumes and toilet waters,8,Weight in kilograms,9929462,,,,9929462,,45326713,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",1,No Quantity,0,,,,0,,801891804,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330410,Cosmetic and toilet preparations; lip make-up,8,Weight in kilograms,9138233,,,,9138233,,129727539,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330420,Cosmetic and toilet preparations; eye make-up,8,Weight in kilograms,13879905,,,,13879905,,189594555,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330430,Cosmetic and toilet preparations; manicure or pedicure preparations,8,Weight in kilograms,9578470,,,,9578470,,50854528,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330491,"Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)",8,Weight in kilograms,7932654,,,,7932654,,112009226,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330499,"Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations)",8,Weight in kilograms,45064329,,,,45064329,,319698098,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3305,Hair preparations; for use on the hair,1,No Quantity,0,,,,0,,43420629,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330510,Hair preparations; shampoos,8,Weight in kilograms,9304916,,,,9304916,,18433947,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330530,Hair preparations; lacquers,8,Weight in kilograms,1668321,,,,1668321,,6003462,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330590,Hair preparations; n.e.c. in heading no. 3305,8,Weight in kilograms,6091448,,,,6091448,,18983119,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",1,No Quantity,0,,,,0,,66979045,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330610,Oral or dental hygiene preparations; dentifrices,8,Weight in kilograms,718661,,,,718661,,5045316,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330620,Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss),8,Weight in kilograms,8945992,,,,8945992,,61239884,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330690,Oral or dental hygiene preparations; other than dentifrices,8,Weight in kilograms,367222,,,,367222,,693371,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3307,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not",1,No Quantity,0,,,,0,,311957524,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330710,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving or after-shave preparations",8,Weight in kilograms,4337349,,,,4337349,,7773409,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330720,"Perfumery, cosmetic or toilet preparations; personal deodorants and antiperspirants",8,Weight in kilograms,4249276,,,,4249276,,16211762,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330730,"Perfumery, cosmetic or toilet preparations; perfumed bath salts and other bath preparations",8,Weight in kilograms,48086148,,,,48086148,,112256948,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330741,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, agarbatti and other odoriferous preparations which operate by burning (including those used during religious rites)",8,Weight in kilograms,2031141,,,,2031141,,6705047,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330749,"Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)",8,Weight in kilograms,34445774,,,,34445774,,96595167,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,330790,Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307,8,Weight in kilograms,29385487,,,,29385487,,72409224,,,0
H5,2018,2018,2018,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,0,,,,0,,450270777,,,4
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent",1,No Quantity,0,,,,0,,183781108,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340111,"Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)",8,Weight in kilograms,10124350,,,,10124350,,27376627,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340119,"Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, not for toilet use",8,Weight in kilograms,65014630,,,,65014630,,105825256,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340120,Soap; in forms n.e.c. in item no. 3401.11,8,Weight in kilograms,338370,,,,338370,,2012915,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340130,"Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap",8,Weight in kilograms,34279145,,,,34279145,,48565277,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",1,No Quantity,0,,,,0,,131373730,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340211,"Organic surface-active agents; anionic (other than soap), whether or not put up for retail sale",8,Weight in kilograms,14659239,,,,14659239,,16831125,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340212,"Organic surface-active agents; cationic (other than soap), whether or not put up for retail sale",8,Weight in kilograms,3938216,,,,3938216,,11246500,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340213,"Organic surface-active agents; non-ionic (other than soap), whether or not put up for retail sale",8,Weight in kilograms,8036962,,,,8036962,,21009132,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340219,"Organic surface-active agents; whether or not put up for retail sale, n.e.c. in heading no. 3402",8,Weight in kilograms,6883766,,,,6883766,,16114375,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340220,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale",8,Weight in kilograms,38289788,,,,38289788,,51987426,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340290,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), including auxiliary washing preparations, not for retail sale",8,Weight in kilograms,5432169,,,,5432169,,14184408,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3403,Lubricating preparations and those used in oil or grease treatment of textile and similar materials; excluding preparations containing 70% or more (by weight) of petroleum or bituminous mineral oils,8,Weight in kilograms,1576034,,,,1576034,,5832610,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340311,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,171450,,,,171450,,430037,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340319,"Lubricating preparations; (other than for the treatment of textile and similar materials), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,474488,,,,474488,,1840508,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340391,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), (not containing petroleum oils or oils obtained from bituminous minerals)",8,Weight in kilograms,39333,,,,39333,,105829,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340399,"Lubricating preparations; other than for the treatment of textile and similar materials, not containing petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,890763,,,,890763,,3456236,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3404,"Waxes; artificial, prepared",1,No Quantity,0,,,,0,,7197014,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340420,"Waxes; artificial and prepared, of poly(oxyethylene) (polyethylene glycol)",8,Weight in kilograms,118580,,,,118580,,193539,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340490,"Waxes; artificial and prepared, other than of polyethylene glycol",8,Weight in kilograms,2864385,,,,2864385,,7003330,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",1,No Quantity,0,,,,0,,7909988,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340510,"Polishes, creams and similar preparations; for footwear or leather, excluding waxes of heading no. 3404",8,Weight in kilograms,568802,,,,568802,,1788500,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340520,"Polishes, creams and similar preparations; for the maintenance of wooden furniture, floors or other woodwork, excluding waxes of heading no. 3404",8,Weight in kilograms,1888142,,,,1888142,,2198864,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340530,"Polishes, creams and similar preparations; for coachwork, other than metal polishes, excluding waxes of heading no. 3404",8,Weight in kilograms,274146,,,,274146,,797934,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340540,"Scouring pastes and powders and other scouring preparations; (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics, cellular rubber, impregnated, coated or covered)",8,Weight in kilograms,421245,,,,421245,,540022,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340590,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, excluding waxes of heading no. 3404",8,Weight in kilograms,593900,,,,593900,,2584596,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3406,"Candles, tapers and the like",8,Weight in kilograms,18507611,,,,18507611,,59435474,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340600,"Candles, tapers and the like",8,Weight in kilograms,18507611,,,,18507611,,59435474,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3407,"Modelling pastes, including those for children; dental wax, impression compounds, in sets or packings for retail sale or in plates and similar forms; dentistry preparations with plaster base",8,Weight in kilograms,26031891,,,,26031891,,54740853,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,340700,"Modelling pastes; preparations known as dental wax, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms, other preparations for use in dentistry",8,Weight in kilograms,26031891,,,,26031891,,54740853,,,6
H5,2018,2018,2018,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,35,Albuminoidal substances; modified starches; glues; enzymes,1,No Quantity,0,,,,0,,269613481,,,4
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3501,"Casein, caseinates and other casein derivatives; casein glues",8,Weight in kilograms,60002,,,,60002,,284759,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350110,Casein,8,Weight in kilograms,60000,,,,60000,,284744,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350190,Caseinates and other casein derivatives; casein glues,8,Weight in kilograms,2,,,,2,,15,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3502,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives",8,Weight in kilograms,2411,,,,2411,,2010886,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350220,"Albumins; milk albumin, including concentrates of two or more whey proteins",8,Weight in kilograms,2075,,,,2075,,17418,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350290,"Albumins, albuminates and other albumin derivatives; other than egg or milk albumin, including concentrates of two or more whey proteins",8,Weight in kilograms,336,,,,336,,1993468,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3503,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading no. 3501",8,Weight in kilograms,4358147,,,,4358147,,17390761,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350300,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading no. 3501",8,Weight in kilograms,4358147,,,,4358147,,17390761,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3504,"Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included; hide powder, whether or not chromed",8,Weight in kilograms,15201469,,,,15201469,,51390631,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350400,"Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included, hide powder, whether or not chromed",8,Weight in kilograms,15201469,,,,15201469,,51390631,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3505,Dextrins and other modified starches (e.g. pregelatinised or esterified starches); glues based on starches or on dextrins or other modified starches,8,Weight in kilograms,1452357,,,,1452357,,5588255,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350510,Dextrins and other modified starches,8,Weight in kilograms,1300600,,,,1300600,,5246643,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350520,"Glues; based on starches, or on dextrins or other modified starches",8,Weight in kilograms,151757,,,,151757,,341612,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3506,"Prepared glues and other prepared adhesives, n.e.c. or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding 1kg net weight",1,No Quantity,0,,,,0,,120641477,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350610,"Glues or adhesives; prepared, products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1kg",8,Weight in kilograms,24774349,,,,24774349,,70470059,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350691,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber",8,Weight in kilograms,8220757,,,,8220757,,36086362,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350699,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg",8,Weight in kilograms,5299549,,,,5299549,,14083593,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3507,Enzymes; prepared enzymes not elsewhere specified or included,8,Weight in kilograms,28225028,,,,28225028,,72306712,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,350790,Enzymes and prepared enzymes; other than rennet and concentrates thereof,8,Weight in kilograms,28225028,,,,28225028,,72306712,,,6
H5,2018,2018,2018,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1,No Quantity,0,,,,0,,318152143,,,4
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3601,Explosives; propellent powders,8,Weight in kilograms,354954,,,,354954,,11104946,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360100,Explosives; propellent powders,8,Weight in kilograms,354954,,,,354954,,11104946,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3602,"Prepared explosives, other than propellent powders",8,Weight in kilograms,185950,,,,185950,,8185055,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360200,"Explosives, prepared; other than propellent powders",8,Weight in kilograms,185950,,,,185950,,8185055,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3603,Safety fuses; detonating fuses; percussion or detonating caps; igniters; electric detonators,8,Weight in kilograms,84551,,,,84551,,936456,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360300,"Fuses and detonators; safety or detonating fuses, percussion or detonating caps, igniters, electric detonators",8,Weight in kilograms,84551,,,,84551,,936456,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3604,"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles",8,Weight in kilograms,129770386,,,,129770386,,294971202,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360410,Pyrotechnic products; fireworks,8,Weight in kilograms,129414630,,,,129414630,,293989402,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360490,"Pyrotechnic products; signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding fireworks)",8,Weight in kilograms,355756,,,,355756,,981800,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3605,Matches; other than pyrotechnic articles of heading no. 3604,8,Weight in kilograms,570209,,,,570209,,1725809,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360500,Matches; other than pyrotechnic articles of heading no. 3604,8,Weight in kilograms,570209,,,,570209,,1725809,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3606,Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials n.e.c. in chapter 36,1,No Quantity,0,,,,0,,1228675,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360610,"Fuels; liquid or liquefied-gas, in containers, of a kind used for filling or refilling cigarette or similar lighters, (of a capacity not exceeding 300cm3)",8,Weight in kilograms,50295,,,,50295,,195780,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,360690,Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials n.e.c. in chapter 36,8,Weight in kilograms,488207,,,,488207,,1032882,,,0
H5,2018,2018,2018,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,37,Photographic or cinematographic goods,1,No Quantity,0,,,,0,,28284361,,,4
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3701,"Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs",1,No Quantity,0,,,,629186,,8100933,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370110,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",2,Area in square metres,26964,,,,7798,,187097,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370120,"Photographic plates and film; instant print film, in the flat, sensitised, unexposed, whether or not in packs",8,Weight in kilograms,56354,,,,56354,,4825565,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370130,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 225mm, of any materials other than paper, paperboard or textiles",2,Area in square metres,908618,,,,563954,,2974265,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370191,"Photographic plates and film; for colour photography (polychrome), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles",8,Weight in kilograms,761,,,,761,,89644,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370199,"Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles",2,Area in square metres,1420,,,,319,,24362,,,2
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3702,"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised, unexposed",1,No Quantity,0,,,,265492,,4175150,,,4
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370210,"Photographic film; for x-rays, in rolls, sensitised and unexposed (other than of paper, paperboard or textiles)",2,Area in square metres,57783,,,,5792,,15588,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370231,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",5,Number of items,20204,,,,,,23706,,,4
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370232,"Photographic film; in rolls, with silver halide emulsion, sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",2,Area in square metres,5,,,,3,,117,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370239,"Photographic film; in rolls, (other than with silver halide emulsion and for colour photography), sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",2,Area in square metres,8233,,,,8589,,120968,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370242,"Photographic film; in rolls, (other than for colour photography), sensitised, unexposed, without sprocket holes, of a width exceeding 610mm and of a length exceeding 200m (other than of paper, paperboard or textiles)",2,Area in square metres,107941,,,,14845,,265270,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370243,"Photographic film; in rolls, sensitised, unexposed, without sprocket holes, of a width exceeding 610mm and of a length not exceeding 200m (other than of paper, paperboard or textiles)",2,Area in square metres,39334,,,,7332,,42930,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370244,"Photographic film; in rolls, sensitised, unexposed, without sprocket holes, of a width exceeding 105mm but not exceeding 610mm (other than of paper, paperboard or textiles)",2,Area in square metres,2983532,,,,228600,,3690190,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370254,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 16mm but not 35mm and of a length not exceeding 30m, excluding film for slides (other than of paper, paperboard or textiles)",4,Length in metres,3987,,,,,,3215,,,4
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370256,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 35mm (other than of paper, paperboard or textiles)",4,Length in metres,5042,,,,,,13008,,,4
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370296,"Photographic film; other than for colour photography, in rolls, sensitised, unexposed, of a width not exceeding 35mm and of a length not exceeding 30m (other than of paper, paperboard or textiles)",4,Length in metres,162,,,,1,,158,,,4
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3703,"Photographic paper, paperboard and textiles; sensitised, unexposed",8,Weight in kilograms,40733,,,,40733,,90312,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370310,"Photographic paper, paperboard and textiles; in rolls, sensitised, unexposed, of a width exceeding 610mm",8,Weight in kilograms,10699,,,,10699,,37167,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370320,"Photographic paper, paperboard and textiles; for colour photography (polychrome), (other than in rolls of a width exceeding 610mm), sensitised, unexposed",8,Weight in kilograms,29593,,,,29593,,50889,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370390,"Photographic paper, paperboard and textiles; (for other than colour photography, other than in rolls of a width exceeding 610mm), sensitised, unexposed",8,Weight in kilograms,440,,,,440,,2256,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3704,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed",8,Weight in kilograms,1793,,,,1793,,7118,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370400,"Photographic plates, film, paper, paperboard and textiles; exposed but not developed",8,Weight in kilograms,1793,,,,1793,,7118,,,0
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3705,"Photographic plates and film; exposed and developed, other than cinematographic film",8,Weight in kilograms,293,,,,293,,3426,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,370500,"Photographic plates and film; exposed and developed, other than cinematographic film",8,Weight in kilograms,293,,,,293,,3426,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,3707,"Chemical preparations for photographic uses (other than varnishes, glues, adhesives and similar preparations); unmixed products for photographic uses, put up in measured portions or for retail sale",1,No Quantity,0,,,,0,,15907422,,,0
